,title,lyrics,text_author,composer,artist
399,Jasnowłosa,na tańcach ją poznałem długowłosą blond dziewczynę moich marzeń nie wiadomo skąd ona się tam wzięła piękna niczym kwiat czy jak syrena wyszła z morza czy ją przygnał wiatr żegnaj irlandio czas w drogę mi już w porcie gotowa stoi moja łódź na wielki ocean przyjdzie mi zaraz wyjść i pożegnać się z dziewczyną na lough sholin ująłem ją za rękę delikatną jak latem mały motyl albo róży kwiat poszedłem z nią na plażę wsłuchać się w szum fal pokazałem jasnowłosej wielki morza czar żegnaj irlandio czas w drogę mi już w porcie gotowa stoi moja łódź na wielki ocean przyjdzie mi zaraz wyjść i pożegnać się z dziewczyną na lough sholin za moment wyruszam w długi trudny rejs i z piękną mą dziewczyną przyjdzie rozstać się żagle pójdą w górę wiatr mnie pogna w przód i przez morza mnie powiedzie ty zostaniesz tu żegnaj irlandio czas w drogę mi już w porcie gotowa stoi moja łódź na wielki ocean przyjdzie mi zaraz wyjść i pożegnać się z dziewczyną na lough sholin ,Bogdan Kuśka,,Tonam & Synowie
400,Bombonierka,a gdy patrzę tak śmiejesz się śmiejesz się dzień pogania noc świtem purpurowym ty jak czarny kot kończysz łowy nic mi do twych zdrad chociaż dziwi że ich gorzkawy smak ciągle kusi cię a gdy patrzę tak śmiejesz się nic mi do twych zdrad ale wiem choć papierków po cukierkach tu i ówdzie ślad marzy ci się bombonierka taka jak ja niby nic a jednak zerkasz jak się dostać do pudełka odkryć tajemnicę słodką delikatnie zdjąć złotko choć papierków po cukierkach ślad i tam i tu marzy ci się bombonierka istny cud żeby tak nasycić się ale wciąż w zapasie mieć i rozgryzać tę zagadkę tę zagadkę po ostatnią czekoladkę noc pogania dzień szafirowym zmierzchem tobie kocich gier nie dość jeszcze nic mi do twych zdrad chociaż dziwi że ostry kolor kłamstw nie razi cię a gdy patrzę tak śmiejesz się nic mi do twych zdrad ale wiem choć papierków po cukierkach tu i ówdzie ślad marzy ci się bombonierka taka jak ja niby nic a jednak zerkasz jak się dostać do pudełka odkryć tajemnicę słodką delikatnie zdjąć złotko choć papierków po cukierkach ślad i tam i tu marzy ci się bombonierka istny cud żeby tak nasycić się ale wciąż w zapasie mieć i rozgryzać tę zagadkę tę zagadkę po ostatnią czekoladkę ,Basia Stępniak-Wilk,,"Grzegorz Turnau, Basia Stępniak-Wilk"
401,Krąg,zamkniemy w kręgu światło wysokich jasnych gwiazd zamkniemy w kręgu płomień ogniska ciepły blask zamkniemy w kręgu radość by nie uciekła stąd a potem bratnie słowo podamy z rąk do rąk zamkniemy w kręgu siłę niech nie opuszcza nas zamkniemy w kręgu wiarę że wróci dobry czas zamkniemy w kręgu pamięć by nie uciekła stąd a potem bratnie słowo podamy z rąk do rąk zamkniemy w kręgu drogi wytrwałość naszych nóg zamkniemy w kręgu słońce by rozpraszało chłód zamkniemy w kręgu przyjaźń by nie uciekła stąd a potem bratnie słowo podamy z rąk do rąk ,,,
402,Kocham wolność,tak niewiele żądam tak niewiele pragnę tak niewiele widziałem tak niewiele zobaczę tak niewiele myślę tak niewiele znaczę tak niewiele słyszałem tak niewiele potrafię wolność kocham i rozumiem wolności oddać nie umiem tak niewiele miałem tak niewiele mam mogę stracić wszystko mogę zostać sam wolność kocham i rozumiem wolności oddać nie umiem ,,,Chłopcy z placu broni
403,Leonardo, ja nie wesoła ale z kokardą lecę do słońca hej leonardo a ja się kręcę bo stać nie warto naprzód planeto hej leonardo dość jest wszystkiego dojść można wszędzie dość jest wszystkiego dojść można wszędzie diabeł mnie trzyma targa za włosy dokąd wariatko chcesz dziś wyruszyć a ja gotowa ja z halabardą lecę do słońca hej leonardo dość jest wszystkiego dojść można wszędzie dość jest wszystkiego dojść można wszędzie panie w koronie panie z liczydłem nie chcę być mrówką ja chcę być szczygłem a moja sława droga i muzyka do brązowego życia pomyka dość jest wszystkiego dojść można wszędzie dość jest wszystkiego dojść można wszędzie przyszłam z bylekąd ale co z tego zmierzch jest daleko hej hej kolego odłóżmy sprawę kochany synku na jakieś dziesięć miejsc po przecinku dość jest wszystkiego dojść można wszędzie dość jest wszystkiego dojść można wszędzie ,,,
404,Noc w bacówce,porwały nas deszczem przegoniły wiatrem i zdały na siebie w przygodnym nam domu miejsca nie zagrzały w tym górskim niby niebie i dziury w tym niebie wiatrem łatane w bacówce tylko my sami i nic nie mówimy tylko dotyk ręki by nie psuć chwil co przed nami a mrok sprzymierzeniec przygarnął mi ciebie ciepło twoje ręce ech stara bacówko niebo w nas się rodzi przyjaźń czy coś więcej i dziury w tym niebie wiatrem łatane w bacówce tylko my sami i nic nie mówimy tylko dotyk ręki by nie psuć chwil co przed nami ,,,
405,Zuzanna,w swe miejsce nad rzeką zabiera cię zuzanna możesz słuchać plusku łodzi możesz zostać z nią do rana wiesz że trochę źle ma w głowie lecz dlatego chcesz być tutaj proponuje ci herbatę oraz chińskie pomarańcze i gdy właśnie chcesz powiedzieć że nie możesz jej pokochać zmienia twoją długość fali i pozwala mówić rzece że się zawsze w niej kochałeś i już chcesz z nią powędrować powędrować chcesz na oślep wiesz że ona ci zaufa bowiem ciała jej dotknąłeś myślą swą pan jezus był żeglarzem gdy przechadzał się po wodzie spędził lata na czuwaniu w swej samotnej wieży z drewna gdy upewnił się że tylko mogą widzieć go tonący rzekł żeglować będą ludzie aż ich morze wyswobodzi lecz zwątpił zanim jeszcze otworzyły się niebiosa zdradzony niemal ludzki jak kamień zapadł wtedy w mądrość swą i już chcesz z nim powędrować powędrować chcesz na oślep myślisz chyba mu zaufam bowiem dotknął twego ciała myślą swą dziś zuzanna za rękę prowadzi cię nad rzekę cała w piórach i w łachmanach z jakiejś akcji dobroczynnej słońce kapie złotym miodem na madonnę tej przystani są tu dzieci o poranku bohaterzy w wodorostach wszyscy dążą do miłości i podążać będą zawsze gdy zuzanna trzyma lustro i już chcesz z nią powędrować powędrować chcesz na oślep wiesz że można jej zaufać bo dotknęła twego ciała myślą swą ,Leonard Cohen,Leonard Cohen,Leonard Cohen
406,Wiosenna pieśń radości,idzie sobie wiosna słychać świergot ptaka ładna to piosenka tylko głupia taka już przyleciał bocian i w kałuży dłubie mnie to nie przeszkadza dalej będzie głupiej a a już jest wiosna a a dłuższe dnie a a kwiaty rosną a a głupie nie słońce raźniej świeci dym się w polu snuje zupełnie bez sensu ale się rymuje budzi się przyroda już zielono wszędzie bać się nie ma czego zaraz refren będzie a a już jest wiosna a a dłuższe dnie a a kwiaty rosną a a głupie nie rozmarzają rzeki płynie kra do morza zwrotka nie najgorsza tylko rymu nie ma stokrotki na polach już się cieszą dzieci bo dla nich jest wiosna dla was refren trzeci a a już jest wiosna a a dłuższe dnie a a kwiaty rosną a a głupie nie wiosna jest po zimie w myśl ludowych przysłów ja już nie mam zdrowia do tych idiotyzmów kończy się piosenka śniegu nie ma prawie śpiewać głupie teksty nawet ja potrafię a a już jest wiosna a a dłuższe dnie a a kwiaty rosną a a głupie nie ,"Kabaret ,,Potem''",Władysław Sikora,"Kabaret ,,Potem''"
407,Nowa,i znowu nadzy i ona tuż obok spojrzałem na tamte wszystkie noce przykryj się choć prześcieradłem ja się już chyba nie zmienię już dawno było za późno zupełnie spokojny poszedłem zupełnie spokojny poszedłem nie zostawaj w raju do jesieni i nie próbuj wracać na wiosnę drzewa bez liści nie dają cienia anioły w swetrach nie są ulotne a przecież kręcą się światy gdzieś w końcu musi być lato szukałem tamtych miejsc do znudzenia aż wychodziłem dziury w butach a kiedy w końcu znalazłem brudne ulice oblazłe ściany nie były już nawet wspomnieniem a wszyscy ludzie obcy zupełnie spokojny poszedłem zupełnie spokojny poszedłem nie zostawaj w raju do jesieni i nie próbuj wracać na wiosnę drzewa bez liści nie dają cienia anioły w swetrach nie są ulotne a przecież kręcą się światy gdzieś w końcu musi być lato i znowu jesień i pora ruszyć pudełka pełne czarnobiałych zdjęć myśli słów i twarzy ludzkich gdzie ciebie znowu w świat goni tak szczerze mówiąc to nie wiem zupełnie spokojny poszedłem zupełnie spokojny poszedłem nie zostawaj w raju do jesieni i nie próbuj wracać na wiosnę drzewa bez liści nie dają cienia anioły w swetrach nie są ulotne a przecież kręcą się światy gdzieś w końcu musi być lato zupełnie spokojny poszedłem ,Krzysztof Jurkiewicz,,Słodki Całus od Buby
408,Piosenka o mufce,prześliczna dzieweczka na spacer raz szła gdy noc ją złapała wietrzysta i zła być może przestraszyłby ziąb i mrok ją lecz miała wszak mufkę prześliczną swą nie ruszaj to moje weź precz łapy swoje popsujesz ją boję się o mufkę swą więc szła w dół ulicy przez zamieć i mrok gdy jakiś młodzieniec z nią zrównał swój krok na widok jej uśmiech rozjaśnił mu twarz ach panno prześliczną wszak mufkę ty masz nie ruszaj to moje weź precz łapy swoje popsujesz ją boję się o mufkę swą wiem dobrze że mam mufkę śliczną jak sen co chłopców spojrzenia przyciąga co dzień różowym jedwabiem podszyta pod spodem a z wierzchu futerko co chroni przed chłodem nie ruszaj to moje weź precz łapy swoje popsujesz ją boję się o mufkę swą lecz mufka jest moja i nic do niej ci bo mama kazała jej strzec dobrze mi więc idź już w swą drogę i zostaw mnie już bo nie dam ci mufki i za tysiąc róż nie ruszaj to moje weź precz łapy swoje popsujesz ją boję się o mufkę swą lecz noc była zimna i pannie co szła zachciało się winka kieliszek lub dwa po winku zbyt mocnym zagościł sen w niej a chłopcy z jej mufką igrali że hej nie ruszaj to moje weź precz łapy swoje popsujesz ją boję się o mufkę swą zbudziwszy się w płacz uderzyła i jęk zepsuli mi mufkę i szew na niej pękł zszargali futerko i jedwab na fest i na nic ma mufka zapewne już jest nie ruszaj to moje weź precz łapy swoje popsujesz ją boję się o mufkę swą więc młode dziewczęta strzec trzeba się wam tych chłopców co z wami chcą być sam na sam przeminą raz dwa wina szum słodkie słówka a w darze zastanie wam dziurawa mufka nie ruszaj to moje weź precz łapy swoje popsujesz ją boję się o mufkę swą ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
409,Karol Levittoux,zbrodniczy spisek w gimnazjalnej klasie zagraża państwu w jego spokój godzi inspiratorów wkrótce wykryć da się wciąż niepoprawni polaczkowie młodzi ten levittoux był hersztem jak się zdaje przez niego w duszę sączy się trucizna śledztwo prowadźcie zgodnie ze zwyczajem w mig się przyzna prędko się przyzna drogi panie levittoux prawdę wyznać chciej gdy wspólników podasz tu sercu będzie lżej milczysz panie levittoux nie unikniesz kar młodzież wiodłeś ty ku złu smuci się nasz car mury kazamat dostatecznie grube żeby krzyk każdy wytłumić dokładnie błogosławiony kto przejdzie tę próbę a kto się złamie przekleństwo nań spadnie logika dziejów nakłada kajdany sprawiedliwości zgrzytają zasuwy i ciągle jedna myśl tłucze o ściany nic nie mówić nie mówić nie mówić wszakże panie levittoux nie działałeś sam gdy cię pozbawimy snu wszystko powiesz nam miejże rozum levittoux próżny jest twój trud żadnej strawy nie dać mu by go złamał głód na przesłuchaniu wziął czterysta pałek konieczny był tu bezpośredni przymus śledztwo da skutek jeśli jest wytrwałe bez końca przecież nie może się trzymać zwinięty w szmatę leży sztandar ciała szarpie go w strzępy ptaszysko dwugłowe krwią pokreślona pleców karta biała na niej napis nie powiem nie powiem w końcu z ciebie levittoux tryśnie zeznań zdrój zaznasz knuta dzień po dniu pęknie upór twój chciałeś uciec levittoux coś ci słabo szło krzycz do ostatniego tchu nas nie wzruszy to ponad siennikiem migoce kaganek mniej boli ogień niźli ran płomienie dziś sobie takie rozścielę posłanie co moją celę w jeden krzyk zamieni skąpo tu światła moskale mi dali ale wystarczy żeby spłonął człowiek patrzcie jak długo ten więzień się pali co już nic nie powie nie powie zwęglone resztki wyniesiono rano ból szybko wsiąka w kamień cytadeli po incydencie tym rozkaz wydano by więźniom światła nie dawać do celi ,Jerzy Czech,Przemysław Gintrowski,Przemysław Gintrowski
410,Nocna piosenka o mieście,w mieście jak ryby tramwaje a miasto jak studnia bez dna a niebo jak żuraw a niebo jak żuraw schyla się nocą i świtem powstaje nad rybną studnią bez dna zaułków lipcem sparzonych wyciszyć nie może zmrok zasiedli na ławkach zasiedli na ławkach ludzie co twarze dniem umęczone pod lipiec kładą i zmrok pod lipiec kładą i zmrok nie śpię bo spotkać chcę w mieście tę ciszę co gęsta jak noc rozmawiać z krokami swoimi krokami i oto idę nocy na przeciw bo wokół cisza i noc czekam aż neon przytłumi rozmyta latarnia dnia odnajdą się cienie odnajdą się cienie i ludźmi ulice zatłumią czekam na przyjście dnia czekam na przyjście dnia w mieście jak ryby tramwaje a miasto jak studnia bez dna a niebo jak żuraw a niebo jak żuraw schyla się nocą i świtem powstaje nad rybną studnią bez dna w mieście jak ryby tramwaje a miasto jak studnia bez dna a niebo jak żuraw a niebo jak żuraw schyla się nocą i świtem powstaje nad rybną studnią bez dna ,Wojciech Bellon,Wojciech Bellon,Wolna Grupa Bukowina
411,Żbik,jest w warszawie oddział zwany żbikiem zna go świat zacnych mężów ród wybrany sam rycerzy kwiat każdy tu sie dobrze czuje jeśli chłop jak ćwik reguł trzy obowiązuje stosuj je toś żbik trzeba dzień i noc pracować dla pośpiechu stać obiad jadać tylko w święta a broń boże spać lecz to wszystko nie jest ważne każdy z nas to wie kto nie w żbiku na pociechę niechaj śpi i je niechaj patrzy sie z zazdrością jak tu dobrze nam a gdy chętkę już poczuje niech tu wstąpi sam pozna że kto wszedł do żbika stracił serce swe jaki morał stąd wynika o tym każdy wie ,,,
412,Moje miasto,po latach znów w tym samym mieście gdzie z nudów pękają trotuary wylądowałeś na swoje nieszczęście tu chodzą do tyłu miejskie zegary dworcowe upiory wtulone we wnękę poznają żeś wrócił z dalekiej podróży filozof pijak uściska ci rękę szczerbata cyganka za darmo powróży stare gazety na mokrym asfalcie ostatnia latarnia dawno już zgasła z ołowiu żołnierz zasnął na warcie na murze zatarte rewolucji hasła mieszczanie zamknięci na trzy spusty kawiarnia odstrasza wygasłym neonem czerwone żarówki na domu rozpusty tam nikt nie chodzi spać wieczorem na świecie spełniają się wszystkie marzenia tu wstaje się zawsze lewą nogą od lat nic tu się nie zmienia to miasto zawsze pozostaje sobą ,Arkadiusz Kobus,Robert Leonhard,Małżeństwo z Rozsądku
413,Wizyta u malarki,wczoraj byłem u malarki dom jak dom i drzwi jak drzwi jak u innych puste garnki i w komine stary dym jak u innych stara bieda jak u innych w oknie kit no i problem jak się nie dać gdy nadciągnie tu dzień zły ale za to na ścianach kwiaty ze wszystkich świata łąk a tuż obok koń pstrokaty na nim przy szabli dumny ktoś na martwych naturach ciasta którym zapachu tylko brak a wyżej podniebne miasto jak ciemnozłoty ptak wczoraj byłem u malarki i już wiem dokładnie wiem że najczęściej puste garnki są dla życia tylko tłem że się chowa stara bieda i tężeje w oknie kit znika problem jak się nie dać i pytanie z kim się bić kiedy rosną na ścianach kwiaty ze wszystkich świata łąk galopuje koń pstrokaty wymachuje szablą ktoś na martwych naturach ciasta już się migdałów czuje smak i fruwa podniebne miasto po wszystkich moich snach ,Andrzej Sikorowski,,
