,title,lyrics,text_author,composer,artist
1408,Październik, burzą się dróg wymiary porudziałym wiatrem staje się październik w kapocie podartej ścichają dni bezdrożne pogrążone w ciszy staje się październik w czapie nędzno lisiej staje się na oczach i w nozdrzach pochylony kroczy dogląda co jego gdy liście i drzewa rozłącza tili tili liści szumem wypełnione rowy staje się październik z kaletą dziadową toczą się i klekocą kasztanowe kule staje się październik w złotawej koszuli mieniąc się w stawie słońcem pozostałym z lata staje się październik jesiennie bogaty a potem trop znalazłszy na niebnych rozstajach odchodzi październik listopad się staje ,W. Belon,W. Belon,Wolna Grupa Bukowina
1409,Czarny łeb słonecznika, gdy zabraknie słów wtedy dobrze mieć czarny łeb słonecznika w ogniu dookoła zimne dłonie grzać a słowom dać spać zanim znów ich nie przywołasz palce palce ziarna ziarna serce białe dusza czarna ziarna palce twoje moje posplatane jak powoje męczyć się bez mąk martwić się bez skarg czarny łeb słonecznika służy nam jak może mówi wiem od lat tu nigdy nie tak by nie chciało nie być gorzej ,Kazimierz Pichlak,Wojciech Jarociński,Wolna Grupa Bukowina
1410,Bar 'Na Stawach', jeszcze się w nocy kołysze miasto na stawach bar bramę otwiera wchodzimy tedy ja i hnatowicz jan co tu zostało z wierszy mistrza klasa robotnicza fasolka z bufetu a smak poranny piwa łapczywie poznają poematy w beretach wszedł dzielnicowy krokiem szeryfa tępo spod dacha popatrzył nie mieści mu się w głowie służbowej że można wypić na czczo co tu zostało z wierszy mistrza kiedy wyjść trzeba na papierosa a bufetowa grozi gliną gdy ktoś coś powie głośniej pod ścianą zaraz przy wejściu paląc sporty z rękawa siedli goście wprost z wierszy mistrza bubu makino wypisz wymaluj słuchaliśmy ich z hnatowiczem jak żywy poemat stawów poezją był brzęk ich kufli kosmiczny wymiar miały słowa lecz chłopakom od sąsiedniego stolika chyba z zawodówki pobliskiej nagle się dziwnie zachciało żeby te zgredy wyszli co tu zostało z wierszy mistrza chłodem powiało od drzwi nie domkniętych i wyszliśmy z hnatowiczem gdzie indziej szukać poezji ,Wojciech Belon,Wojciech Belon,Wolna Grupa Bukowina
1411,Majster Bieda, skąd przychodził kto go znał kto mu rękę podał kiedy nad rowem siadał wyjmował chleb serem przekładał i dzielił się z psem tyle wszystkiego co sobą miał majster bieda czapkę z głowy ściągał gdy wiatr gałęzie chylił drzewom śmiał się do ognia i śpiewał do gwiazd drogą bez końca co przed nim szła znał jak pięć palców jak szeląg zły majster bieda nikt nie pytał skąd się wziął gdy do ognia się przysiadał wtulał się w krąg ciepła jak w kożuch zmęczony drogą wędrowiec boży zasypiał długo gapiąc się w noc majster bieda aż nastąpił taki rok smutny rok tak widać trzeba nie przyszedł bieda zieloną wiosną miejsce gdzie siadał zielskiem zarosło i choć niejeden wytężał wzrok choć lato pustym gościńcem przeszło rudymi liśćmi jesienną schedą wiatrem niesiony popłynął w przeszłość majster bieda ,Wojciech Belon,Wojciech Belon,Wolna Grupa Bukowina
1412,Jak się czuję, jak się czuję no cóż przeszedłem wierzchem tysiąc wzgórz i tysiąc przepłynąłem burz i dzięki bogu wierzchem połknąłem kurz z tysiąc dróg i tenże dobry bóg wie co przełknąłem jeszcze i ubawiłem tysiąc dam i tysiąc wywabiłem plam w tym pół tysiąca ze słońca a o drodze to tyle wiem że każda dobra jest póki nie widać końca jak się czuję co cóż czasami czuję się jak gruz a czasem jak niebieski stróż na wysypisku marzeń niekiedy mniemam się jak król jedyny wtedy ból głupia kolejność wrażeń miewałem tyle już co nikt to byłem nikim parę dni myła mnie woda stojąca o życiu to tyle wiem że może piękne być jeżeli się nie wtrącać jak się czuję co cóż złapałem w czapkę tysiąc burz i tysiąc tanich służb odbyłem tu i ówdzie znalazłem też do indii skrót i prawolewy but i proch i koło i próżnię może to nie prawda że przeżyłem tyle no bo gdzie i skąd wziąć na to sposób a czemu czuję się zmęczony dzisiaj tak jakbym to wszystko zrobił ,Andrzej Poniedzielski,,Wolna Grupa Bukowina
1413,P.S. Jesiennej miłości, i oto nadeszła pora czernienia traw zżętych pozostał za nami kosmos jesienny przyszło nam u drogowskazu z napisem donikąd stanąć a w nas słowa jak ptaki zmoknięte a w nas myśli strachliwe jak zając i oto czas nadchodzi wyjaśnień niezbędnych stoimy obok chociaż na wyciągnięcie ręki żeby choć chwila niewielka by spokój znowu znaleźć lecz w nas słowa jak ptaki zmoknięte lecz w nas myśli strachliwe jak zając i oto popatrzmy tylko stoimy na rozdrożu z którego każde odejść osobną drogą może i każde z nas obce pośród stron świata wybierając bo w nas słowa jak ptaki zmoknięte bo w nas myśli strachliwe jak zając a tyle drogi przed nami tyle światów przed nami a tyle pieśni jeszcze tyle pieśni przed nami ,W. Belon,W. Juszczyszyn,Wolna Grupa Bukowina
1414,Deja Vu, spadam w noc jak kot już suną cztery koła lasu gęsty płot rozwiane drzewo wiatru poła byle przed dniem byle przed dniem gonię sen za krótki sen pająk myśli głodne srebrną nitką opisuje twarz schwytana ramą znaku w ścianie wypatruje bieli się sad bieli się sad sobie sam ten sam od lat wystarczy zamknę oczy choć na chwilę choć na dwie a tamten dom otwartym oknem woła mnie wichrów róża obłąkana deszcze w dzikim biegu statki głupców porzucone na wysokim brzegu pali się lont pali się lont ciepło dla skostniałych rąk kręte drogi bramy kute klasy powtarzane w kątach świata serce głuche winem rozbuchane pali się lont pali się lont ciepło dla skostniałych rąk ,Wojciech Jarociński,Wojciech Jarociński,Wolna Grupa Bukowina
1415,Pieśń łagodnych, ile światłem prowadzeni dróg powietrza przejść zdołamy w ilu rzekach zanurzymy stopy ile w nas zdumienia jeszcze ile złudzeń nie straconych światów ile nie odkrytych wokół zadajemy te pytania głosem ptasim niech prowadzą nas bez odpowiedzi nawet niech się wznoszą niech się wznoszą aż zabłysną tęczą do krainy łagodności bramą białych plam poszukiwacze wszędzie w sobie ponad sobą odkrywamy karty niezwyczajne oto morza falowanie statek ze szkarłatnym żaglem oto splot płomienia życiodajny niech zakwita niech oczyszcza niech kształt nada tam co w nas tkwi gdzieś na dnie samym niech się wznosi niech się wznosi aż zabłyśnie tęczą do krainy łagodności bramą ,W. Belon,W. Jarociński,Wolna Grupa Bukowina
1416,Blues kolejowych mostów, kolejowych mostów smutna pieśń w powietrzu kolejowych mostów smutna pieśń w powietrzu przejeżdżają wciąż pociągi chciałbym kiedyś do któregoś wsiąść kolejowych mostów smutna pieśń w powietrzu kolejowych mostów smutna pieśń w powietrzu przejeżdżają wciąż pociągi chciałbym kiedyś do któregoś wsiąść wstąpiłem na stacje serce miałem w gardle wstąpiłem na stacje serce miałem w gardle gdzież ten wagon co mnie weźmie na południe do rodzinnych stron wstąpiłem na stacje serce miałem w gardle wstąpiłem na stacje serce miałem w gardle gdzież ten wagon co mnie weźmie na południe do rodzinnych stron blues tropionych zwierząt tęsknoty za domem blues tropionych zwierząt tęsknoty ogromnej jak powstrzymać się od płaczu roześmiałem się na cały głos blues tropionych zwierząt tęsknoty za domem blues tropionych zwierząt tęsknoty okropnej jak powstrzymać się od płaczu roześmiałem się na cały głos ,,,Wolna Grupa Bukowina
1417,Sad, w moim mieście wyrąbali sady ciągnące się szeroko hen aż po zdrój w moim mieście wyrąbali sady pachnące wiosenną zamiecią i lato owocem dojrzałym sad w moim mieście wyrąbali sady z dawien zwane od ich właścicieli mian w moim mieście wyrąbali sady jesiennym się dymem snujące pod śniegiem jak ule w pasiece sad nie pozostały nawet kikuty drzew ani cienie ani trawy ani pole co resztkę płomieni żarło by wzrosły się tylko twarze domów twarze wpatrzone oknami w miejsce gdzie trwa zupełnie obcy im świat sad w moim mieście wyrąbali sady więc stwórzmy sad własny po horyzont aż w moim mieście wyrąbali sady więc spłódźmy go w znoju miłości niech drzewa jak dzieci wnuki przyniosą nam te niech jadą płyną niech lecą w nadziei ze gdzieś na nich czeka świat my zaś w oknach smutnych swych bloków chusteczki podnieśmy by machać im w ślad w moim mieście wyrąbali sady i nieważne kto wyrąbał bo ważny jest fakt że w nas wciąż trwa sad ,W. Belon,W. Juszczyszyn,Wolna Grupa Bukowina
1418,Kiedy wieje wiatr, kiedy pada deszcz i lśni wokół nas trawa podnosi źdźbła i zieleni się liść kiedy pada deszcz kiedy pada deszcz gdzie podział się tamten deszcz pada inny deszcz pada już od lat lecz trawy nie ma i nie ma już drzew a ten który stał patrząc jak tęcza lśni nie zobaczy już nic nie zapyta gdzie podział się tamten deszcz kiedy wieje wiatr niebem wstrząsa dreszcz liście tańczą w takt pieśni starej jak świat kiedy wieje wiatr kiedy wieje wiatr gdzie podział się tamten wiatr wieje inny wiatr wieje już od lat lecz trawy nie ma i nie ma już drzew a ten który stał patrząc jak ziemia drży nie zobaczy już nic nie zapyta gdzie podział się tamten wiatr ,tłum. Wojciech Belon,Bob Dylan,Wolna Grupa Bukowina
1419,Podanie do góry, pod moimi drzwiami kręcisz się mignie czasem twój długi nos czasem dobiega twój śmiech kiedy czule sławię ciebie w głos ty odbierasz moim słowom sens kołdrę z głowy zdzierasz i szepcę do ucha swą pieśń chociaż dobrze wiem że dajesz mi tyle co tyle co tyle co tyle co tyle co tyle co nic niespokojny płomień woli mej imperatyw pozytywnych dni drogę mi pokaż we mgle w duszy głębiach czarne myśli swych wierzyć mogę że w kompanii tej wśród starannie odmierzanych dni przyjdzie ten dzień w którym wiem by do łez się śmiać wystarczy mi byle co byle co byle co byle co byle co byle co ,W. Jarociński,W. Jarociński,Wolna Grupa Bukowina
1420,Kołysanka dla Joanny II, gdzy śpisz obca lampy światłu w półmroku rozgrzanej pościeli moje pióro twoje rysy kreśli słowami tworzonymi pomału jakże nazwać nad którą sie czuwa ciepła garść w oprawie uśmiechu każde słowo innych słów jest echem a z nowymi idzie jak po grudzie gdy drzwi zostawiasz otwarte dla szorstkich zapachów drogi pomna nocy leżących odłogiem i wciąż pytań bezsennych czy warto jakze nazwać nad którą sie czuwa ciepła garść w oprawie usmiechu każde słowo innych słów jest echem a z nowymi idzie jak po grudzie gdy myśl z pociągu w pół drogi w dom zawita o stacji tysiąc daj jej chwilę przy tobie odpocząć bo ta myśl ciągle myśli o tobie ,,,Wolna Grupa Bukowina
1421,Wczoraj wieczorem, wczoraj wieczorem serwus rzekł mi pan wczoraj wieczorem serwus rzekł mi pan rzuciła mnie robota ot i cały kram w kieszeni dolar dolar może dwa w kieszeni dolar dolar może dwa wypije ze mną drinka bieda siostra zła na łbie siwe kłaki i niepewny los na łbie siwe kłaki i niepewny los jak sznur szary dzień kiedy pusty trzos wczoraj wieczorem serwus rzekł mi pan wczoraj wieczorem serwus rzekł mi pan rzuciła mnie robota ot i cały kram rzuciła mnie robota ot i cały kram ,W. Jarociński,W. Jarociński,Wolna Grupa Bukowina
1422,Poślę dziewczynie, poślę dziewczynie torbę pomarańcz niechaj ich wielkie kuliste głowy w jej drobnych dłoniach radośnie tańczą taniec ogniście pomarańczowy poślę dziewczynie kwiaty niedrogie co zapach ziemi płatkami kryją rosnące cicho na kopcach mogił takie nie swoje jak ja niczyje poślę dziewczynie na liściach buka promienie słońca i wiatru zapach choć długo będę po górach szukał naniosę wreszcie je na liście mapy poślę dziewczynie ślad kół szeroki co się nie kończy i nie zaczyna odbity w kurzu spękanej drogi po której schodzi z gór biała zima poślę dziewczynie miłość do szlaków do gór połonin bacowych gadek poślę jej czerwień ze wszystkich maków a później chyba już sam przyjadę ,W. Belon,W. Belon,Wolna Grupa Bukowina
1423,Erotyk prosty, daj ciepło twoje daj kształt twarzy a włosy moje do ust przytul pieśń jaką znasz najstarszą zanuć nie słowem lecz dłońmi pytaj weź oczy daję w nich pragnienie mych ramion weź przystań cichą weź potu zapach a z rąk drżenie jak z talii kart mnie wyczytaj wejdź we mnie falą wpłyń wpłyń we mnie pod serce dojdź aż do krzyku krwi potem spokój wróć znużeniem półsennie niech płynie w żyłach dłonie nasze spleć w sytości posłuchaj jak cisza rośnie wiesz sporo czasu do jasności czekajmy niech wpierw moc zaśnie daj ciepło twoje daj kształt twarzy a włosy moje do ust przytul pieśń jaką znasz najstarszą zanuć nie słowem lecz dłońmi pytaj ,Wojciech Belon,,Wolna Grupa Bukowina
1424,Sielanka o domu, a jeśli dom będę miał to będzie bukowy koniecznie pachnący i słoneczny wieczorem usiądę wiatr gra a zegar na ścianie gwarzy dobrze się idzie panie zegarze tik tak tik tak tik tak świeca skwierczy i mruga przewrotnie więc puszczam oko do niej dobry humor dziś pani ma dobry humor dziś pani ma szukam szukania mi trzeba domu gitarą i piórem a góry nade mną jak niebo a niebo nade mną jak góry gdy głosy usłyszę u drzwi czyjekolwiek wejdźcie poproszę jestem zbieraczem głosów a dom mój bardzo lubi gdy śmiech ściany mu rozjaśnia i gędźby lubi i pieśni wpadnijcie na parę chwil kiedy los was zawiedzie w te strony bo dom mój otworem stoi dla takich jak wy dla takich jak wy zaproszę dzień i noc zaproszę cztery wiatry dla wszystkich drzwi otwarte ktoś poda pierwszy ton zagramy na góry koncert buków porą pachnącą nasiąkną ściany grą a zmęczonym wędrownikom odpocząć pozwolą muzyką bo taki będzie mój dom x ,Wojciech Belon,W. Juszczyszyn,Wolna Grupa Bukowina
1425,"Bezdomni ci, co chcą", bezdomni ci co chcą być z sobą recepcje ich znają w hotelach a kawiarniane dymy prószą im skronie i ciągle coś nie tak gdy telefon się kończy zanim zacznie się rozmowa kiedy myśli milkną choć jeszcze nie padło słowo moja ty na kilometrów wiele telefoniczna miłości moja ty co miesiąc co kwartał co rok przyjdzie on inżynier w butach wyglansowanych przyjdą dzieci rezolutne estetycznie ubrane przyjdzie dzień w którym poznać nie będę cię mógł bo przez telefon powiesz mi ta pani już tu nie mieszka wiem nasionka swe sialiśmy w doniczkach kolegów różnych sobą bawiąc w domu który na godzinę w hotelu i w knajpach co nas przygarniały więc idź mówię do odłożonej słuchawki ,Wojciech Belon,Wojciech Belon,Wolna Grupa Bukowina
1426,Język gazety, nie chcę śpiewać o wietrze zagubionym w dolinach ni o gwiazdach co wieczór spadających na zboczach nie chcę głosić prawd zapomnianych by ktoś nie rzekł o fałszywych prorokach język gazety przyrósł do gardła nam spojrzeniem gazety widzą nasze oczy przemykamy w szarej mżawce dnia przemykamy w szarej mżawce dnia skuci losem kto z was takich przyjaciół ma by mówić im bracie kto pamięta o słowie tak prostym jak człowiek nie chcę głosić prawd zapomnianych by ktoś nie rzekł o fałszywych prorokach w nurcie czasu płyniemy płytszy cichszy już oddech tu mielizna tam kamień i znów wir rop po roku nie chcę głosić prawd zapomnianych by ktoś nie rzekł o fałszywych prorokach póki nie jest za późno póki czasu choć trochę wyjdźcie z domu do słońca wpuśćcie światła do mroku poszukajcie prawd zapomnianych a znajdziecie prawdziwych proroków ,Wojciech Belon,Wojciech Belon,Wolna Grupa Bukowina
